AMSS	 RU1015 	8024	JCI Industries, Inc	1070285	P - JCI 1070285/44708374	10660	POC	USD	252444.00	252443.98	8/17/2017	6/21/2018
IPO	 RU1100 	10512	Steve P Rados, Inc	T816	P-Steve P Rados, Inc-T816-Two Motors + Witness Testing + Field Service	11521	POC	USD	823579.00	823579.00	9/19/2017	9/30/2018
IPO	 RU1100 	12824	Bechtel Infastructure	L608	P-Bechtel Infastructure-L608 & 1275412-Taneytown Pumps + Motors + Spare Parts	12829	POC	USD	408432.00	343092.00	11/3/2017	11/1/2018
IPO	 RU1100 	12824	Bechtel Infastructure	L608	P-Bechtel Infastructure-L608 & 1275412-Two Chesapeake Demineralizing Pumps	12830	POC	USD		24150.00	11/3/2017	11/1/2018
IPO	 RU1100 	12824	Bechtel Infastructure	L608	P-Bechtel Infastructure-L608 & 1275412-Two Chesapeake Service Water Pumps	12831	POC	USD		20274.00	11/3/2017	11/1/2018
IPO	 RU1100 	12824	Bechtel Infastructure	L608	P-Bechtel Infastructure-L608 & 1275412-Two Chesapeake Evap Cooler Makeup Pumps	12832	POC	USD		20916.00	11/3/2017	11/1/2018
IPO	 RU1100 	12833	Plains Marketing	E3320	P-Plains Marketing-E3320-Two Pumps + Two Motors + Two Suction Cans	12836	POC	USD	649992.00	649992.00	11/8/2017	4/6/2018
IPO	 RU1100 	12864	Husky Oil Operations	E3318	P-Husky Oil Operations-E3318- Pump + Motor + Suction can	13164	POC	USD	389075.00	389075.00	11/15/2017	3/22/2018
IPO	 RU1100 	13714	Plains Marketing	E3322	P-Plains Marketing-E3322-Three Pumps + Three Motors + Three Suction Cans	13721	POC	USD	984402.00	984402.00	11/15/2017	4/16/2018
IPO	 RU1100 	15091	Meglobal Americas, Inc.	E3282-3	P-Meglobal Americas, Inc.-E3282-3- E3283 PUMPS + Inputs	17531	POC	USD	362230.98	201139.07	11/28/2017	3/29/2018
IPO	 RU1100 	15091	Meglobal Americas, Inc.	E3282-3	P-Meglobal Americas, Inc.-E3282-3- E3282 PUMP + Input	17534	POC	USD		98145.09	11/28/2017	3/29/2018
IPO	 RU1100 	15091	Meglobal Americas, Inc.	E3282-3	P-Meglobal Americas, Inc.-E3282-3 & 1260720- Chesapeake Pumps + immaterial warranty and spares	20209	POC	USD		61936.07	11/28/2017	3/29/2018
IPO	 RU1100 	15106	Marathon Petroleum Corporation	E003300	P-Marathon Petroleum-E3300-1	15469	POC	USD	378915.00	378915.00	10/17/2017	1/10/2018
IPO	 RU1100 	15107	CB&I, LLC	E3279-80	P-CB&I LLC-E3279-80-TannyTown - E279 pumps + Motor + Spares	17835	POC	USD	539910.00	110680.00	7/25/2017	1/19/2018
IPO	 RU1100 	15107	CB&I, LLC	E3279-80	P-CB&I LLC-E3279-80-TannyTown - E280 pumps + Motor + Spares	17837	POC	USD		220568.00	7/25/2017	1/19/2018
IPO	 RU1100 	15107	CB&I, LLC	E3279-80	P-CB&I LLC-E3279-80-Chessepeak-E279-280 pumps + Motor + Spares	17838	POC	USD		114296.80	7/25/2017	1/19/2018
IPO	 RU1100 	15107	CB&I, LLC	E3279-80	P-CB&I LLC-E3279-80-Chessepeak-E279-280 pumps + Motor + Spares	17839	POC	USD		94365.20	7/25/2017	1/19/2018
IPO	 RU1100 	15114	Archer Western Construction	S006675	P-Archer Wester Construction-S6675-6-Pumps on both orders + field service	15848	POC	USD	495000.00	464205.00	3/11/2017	1/2/2018
IPO	 RU1100 	15114	Archer Western Construction	S006675	P-Archer Wester Construction-S6675-6-Spares on S6675	17812	PIT	USD		15235.00	3/11/2017	1/2/2018
IPO	 RU1100 	15114	Archer Western Construction	S006675	P-Archer Wester Construction-S6675-6-Spares on S6676	22579	PIT	USD		15560.00	3/11/2017	1/2/2018
IPO	 RU1100 	15119	Zachry Industrial LLC	E3293, E3237	P-Zachry Industrial Inc.-E3237, E3293-Taneytown - E3237 All Components including Boiler Blowdown Sump Pumps with Cans	17848	POC	USD	434800.00	233630.00	6/30/2017	2/8/2018
IPO	 RU1100 	15119	Zachry Industrial LLC	E3293, E3237	P-Zachry Industrial Inc.-E3237, E3293-Taneytown - E3293 All components including Injection Well Sump Pumps	17849	POC	USD		150640.00	6/30/2017	2/8/2018
IPO	 RU1100 	15119	Zachry Industrial LLC	E3293, E3237	P-Zachry Industrial Inc.-E3237, E3293-Chesapeake - Reclaimed Water Intake Pumps	17850	POC	USD		50530.00	6/30/2017	2/8/2018
IPO	 RU1100 	16687	Florida Power & LIght Company	E3328	P - Florida Power & Light Company - E3328 8 Stage Bowl Assembly	16766	POC	USD	292601.00	292601.00	11/30/2017	5/28/2018
IPO	 RU1100 	18676	Magellan Pipeline Company	E3243	P-Magellan Pipeline Co. LLC-E3243-Vertical Turbine Pumps	18880	POC	USD	692950.00	672232.00	3/8/2017	2/7/2018
IPO	 RU1100 	18677	CB&I Inc.	L616	P - CB&I Inc.-L616-Closed Cooling Water Pumps	19081	POC	USD	263530.00	263530.00	12/27/2017	12/31/2018
IPO	 RU1100 	18678	CB&I, LLC	E3329-34	P-CB&I LLC-E3329-Manufacture and delivery of Pump and Spares	19976	POC	USD	1672978.00	292126.00	12/12/2017	12/9/2019
IPO	 RU1100 	18678	CB&I, LLC	E3329-34	P-CB&I LLC-E3330-Manufacture and Delivery of Pump and Spares	19977	POC	USD		91007.00	12/12/2017	12/9/2019
IPO	 RU1100 	18678	CB&I, LLC	E3329-34	P-CB&I LLC-E3331-Manufacture and Delivery of Pump and Spares	19978	POC	USD		312311.00	12/12/2017	12/9/2019
IPO	 RU1100 	18678	CB&I, LLC	E3329-34	P-CB&I LLC-E3332-Manufacture and delivery of Pump and Spares	19979	POC	USD		116600.00	12/12/2017	12/9/2019
IPO	 RU1100 	18678	CB&I, LLC	E3329-34	P-CB&I LLC-E3333-Manufacture and Delivery of Pump and Spares	19980	POC	USD		604032.00	12/12/2017	12/9/2019
IPO	 RU1100 	18678	CB&I, LLC	E3329-34	P-CB&I LLC-E3334-Manufacture and Delivery of Pump and Spares	19981	POC	USD		256902.00	12/12/2017	12/9/2019
IPO	 RU1100 	18679	Bar Constructors Inc.	S6790, S6791, S6792, S6796	P-Bar Constructors Inc.-S6790-2, S6796-Horizontal Split Case Pumps	19063	PIT	USD	5799999.52	5531020.52	12/22/2017	2/16/2019
IPO	 RU1100 	18679	Bar Constructors Inc.	S6790, S6791, S6792, S6796	P-Bar Constructors Inc.-S6790-2, S6796-Horizontal Split Case Pumps Field Service	19064	POC	USD		127680.00	12/22/2017	2/16/2019
IPO	 RU1100 	18679	Bar Constructors Inc.	S6790, S6791, S6792, S6796	P-Bar Constructors Inc.-S6790-2, S6796-Horizontal Split Case Pumps Extended Warranty	19065	SL	USD		141299.48	12/22/2017	2/16/2019
IPO	 RU1100 	18753	Fluor Enterprises Inc Agent for Blanchard Refining Company LLC	E3194	P-Fluor Enterprise-E3194	18994	POC	USD	278661.00	278661.00	7/15/2016	9/30/2018
IPO	 RU1100 	19036	WF MAGANN CORP	T000789	P-WF Magann-T789-54MCS Pump upgrade - 1 stage	20691	POC	USD	692587.00	615230.00	12/21/2016	1/24/2018
IPO	 RU1100 	19036	WF MAGANN CORP	T000789	P-WF Magann-T789-Spare Parts	20692	POC	USD		77357.00	12/21/2016	1/24/2018
IPO	 RU1100 	19200	PSI Prolew Inc	T000820	P-PSI Prolew Inc-T820-Pump	20437	POC	USD	396694.00	396694.00	1/5/2018	12/28/2018
IPO	 RU1100 	19248	Process Machinery Inc	L000617	P-Process Machinery Inc-L617- Three Pumps (entire PO)	20595	POC	USD	336588.99	336588.99	12/28/2017	8/7/2018
IPO	 RU1100 	19337	Carter & Verplanck Inc	S006585 and S006586	P-Carter & Verplanck-S6585-6 Pumps + inputs for both orders	20467	POC	USD	5073172.00	5073172.00	6/30/2016	3/31/2018
IPO	 RU1100 	20129	Noble Energy	E3263-9	P-Noble Energy-E3263-E3269-E-3263-9/1257383-PBE-Chesapeake Portion Tag 6200	20721	POC	USD	1351010.59	33562.50	5/15/2017	3/26/2018
IPO	 RU1100 	20129	Noble Energy	E3263-9	P-Noble Energy-E3263-E3269-E-3263-9/1257383-PBE-Chesapeake Portion Tag 6390A/B	20722	POC	USD		120277.00	5/15/2017	3/26/2018
IPO	 RU1100 	20129	Noble Energy	E3263-9	P-Noble Energy-E3263-E3269-E-3263-9/1257383-PBE-Chesapeake Portion Tag 6800A/B	20723	POC	USD		102210.00	5/15/2017	3/26/2018
IPO	 RU1100 	20129	Noble Energy	E3263-9	P-Noble Energy-E3263-E3269-E-3263-9/1257383-PBH-6260A/B Taneytown order E3263-4	20724	POC	USD		185200.00	5/15/2017	3/26/2018
IPO	 RU1100 	20129	Noble Energy	E3263-9	P-Noble Energy-E3263-E3269-E-3263-9/1257383-PBH-6360A/B Taneytown order E3265-6	20725	POC	USD		222395.86	5/15/2017	3/26/2018
IPO	 RU1100 	20129	Noble Energy	E3263-9	P-Noble Energy-E3263-E3269-E-3263-9/1257383-PBH-6370A/B-Taneytown order E3267	20726	POC	USD		187944.21	5/15/2017	3/26/2018
IPO	 RU1100 	20129	Noble Energy	E3263-9	P-Noble Energy-E3263-E3269-E-3263-9/1257383-PBH-6380A/B/C Taneytown Order E3268-9	20727	POC	USD		315747.50	5/15/2017	3/26/2018
IPO	 RU1100 	20129	Noble Energy	E3263-9	P-Noble Energy-E3263-E3269-E-3263-9/1257383-PBE-Chesapeake Portion 6265A/B	20739	POC	USD		70357.06	5/15/2017	3/26/2018
IPO	 RU1100 	20129	Noble Energy	E3263-9	P-Noble Energy-E3263-E3269-E-3263-9/1257383-PBE-Chesapeake Portion Tag 6985	20740	POC	USD		33587.53	5/15/2017	3/26/2018
IPO	 RU1100 	20129	Noble Energy	E3263-9	P-Noble Energy-E3263-E3269-E-3263-9/1257383-PBA-Chesapeake Tag 6295	20741	POC	USD		68496.00	5/15/2017	3/26/2018
IPO	 RU1100 	20899	CB&I, Inc.	E3336-7 & 1280131	P-CB&I Inc-E3336-7 & 1280131- E3336 Pumps + Motors + Spares + Freight	21395	POC	USD	472420.00	115976.00	1/5/2018	11/1/2018
IPO	 RU1100 	20899	CB&I, Inc.	E3336-7 & 1280131	P-CB&I Inc-E3336-7 & 1280131 - E3337 Pumps + Motors + Spares + Freight	21781	POC	USD		136392.00	1/5/2018	11/1/2018
IPO	 RU1100 	20899	CB&I, Inc.	E3336-7 & 1280131	P-CB&I Inc-E3336-7 & 1280131- Chesapeake 1280131_1 ESP3 Pump + Base+Test Performance	22217	POC	USD		15552.00	1/5/2018	11/1/2018
IPO	 RU1100 	20899	CB&I, Inc.	E3336-7 & 1280131	P-CB&I Inc-E3336-7 & 1280131 - Chesapeake 1280131_2 & 3: Pump + Base + Test Performance	22218	POC	USD		204500.00	1/5/2018	11/1/2018
IPO	 RU1100 	20902	Buckeye Partners LP	E3345	P-Buckeye Partners LP-E3345-Four pumps with Motors and Suction Cans	21363	POC	USD	469312.00	469312.00	1/12/2018	8/2/2018
IPO	 RU1100 	20903	Jacobs Engineering Group	L619	P-Jacobs Engineering Group-L619-Two water booster pumps + motors	22212	POC	USD	318218.00	318218.00	2/6/2018	9/12/2018
IPO	 RU1100 	21438	KPL Northern States LLC	E3346	P-KPL Northern States LLC-E3346	22236	POC	USD	380665.00	380665.00	2/1/2018	7/17/2018
IPO	 RU1100 	21916	AMEC Foster Wheeler USA	E3347	P-AMEC Foster Wheeler USA-E3347	21994	POC	USD	506354.00	506354.00	1/31/2018	11/19/2018
IPO	 RU1100 	22540	MVP Terminalling LLC	E3348	P-MVP Terminalling LLC-E3348 pump + motor + suction can & soleplate	22541	POC	USD	352175.00	345025.00	2/8/2018	8/8/2018
IPO	 RU1100 	22540	MVP Terminalling LLC	E3348	P-MVP Terminalling LLC-E3348 spares	22568	PIT	USD		7150.00	2/8/2018	8/8/2018
IPO	 RU1100 	23220	Burns & Mcdonnell	E3350-1	P-Burns & Mcdonnell-E3350-1-All pumps + inputs	23301	POC	USD	529068.89	529068.89	2/28/2018	11/1/2018
IPO	 RU1100 	23244	Syncrude Canada Ltd.	R96241	P-Syncrude Canada LTD.-R96241	23302	POC	CAD	1532349.80	1231426.24	2/23/2018	8/15/2018
IPO	 RU1100 	24068	Exxonmobil Oil Corp	E3354	P-Exxonmobil Oil Corp-E3354	24069	POC	USD	309793.12	309793.12	3/23/2018	10/2/2018
IPO	 RU1100 	27260	Zachry Industrial Inc	E3358 and E3359	P-Zachry Industrial Inc-E3358-9	27267	POC	USD	255604.00	255604.00	4/17/2018	11/1/2018
IPO	 RU1100 	27364	AMEC Foster Wheeler	E3360-3	P-AMEC Foster Wheeler-E3360-3: E3360 three pumps with freight	27365	POC	USD	1926750.00	515176.50	4/25/2018	10/17/2018
IPO	 RU1100 	27364	AMEC Foster Wheeler	E3360-3	P-AMEC Foster Wheeler-E3360-3: E3361 three pumps with freight	27698	POC	USD		773641.50	4/25/2018	10/17/2018
IPO	 RU1100 	27364	AMEC Foster Wheeler	E3360-3	P-AMEC Foster Wheeler-E3360-3: E3362 two pumps with freight	27699	POC	USD		444750.00	4/25/2018	10/17/2018
IPO	 RU1100 	27364	AMEC Foster Wheeler	E3360-3	P-AMEC Foster Wheeler-E3360-3: E3363 three pumps with freight	27700	POC	USD		193182.00	4/25/2018	10/17/2018
IPO	 RU1100 	27572	Burns & McDonnell	E3364	P-Burns & McDonnell-E3364 Taneytown	27573	POC	USD	939707.00	920950.00	4/25/2018	2/15/2019
IPO	 RU1100 	27572	Burns & McDonnell	E3364	P-Burns & McDonnell-E3364 Chesapeake Portion 1290371	27589	PIT	USD		18757.00	4/25/2018	2/15/2019
IPO	 RU1100 	28336	Jacobs Field Services	E3367	P-Jacobs Field Services-E3367	28337	POC	USD	749595.00	749595.00	5/23/2018	2/28/2019
IPO	 RU1100 	28342	Jacobs Field Services	E3368	P-Jacobs Field Services-E3368	28343	POC	USD	719510.00	719510.00	5/23/2018	2/28/2019
